_id,",brand
148312338,HP,"Ноутбук HP Spectre 13-af014ur
148312487,Dell,"Ноутбук Dell Inspiron 5570
148312490,HP,"Ноутбук HP 15-da0020ur
148312493,HP,"Ноутбук HP 15-da0054ur
148312207,HP,"Ноутбук HP 250 G6
148312216,HP,"Ноутбук HP 250 G6
148312246,HP,"Ноутбук HP 15-db0172ur
148312269,HP,"Ноутбук HP Pavilion 15-cs0032ur
148312507,Dell,"Ноутбук Dell Inspiron 5379
148312510,HP,"Игровой ноутбук HP Spectre x360 13-ae004ur
148312522,HP,"Ноутбук HP 15-da0035ur
147943422,ASUS,"Игровой ноутбук ASUS ROG Strix SCAR II GL704GM
147943443,Acer,"Ноутбук Acer Switch 3 SW312-31
148312036,HP,"Ноутбук HP 14-bs028ur
148312099,HP,"Ноутбук HP Pavilion Gaming 17-ab312ur
148312119,HP,"Ноутбук HP Probook 470 G5
148312194,HP,"Ноутбук HP 17-by0049ur
148312200,HP,"Ноутбук HP 15-db0133ur
148312256,HP,"Ноутбук HP 15-db0174ur
148312324,ASUS,"Ноутбук ASUS X405UA-EB922T
148312336,HP,"Ноутбук HP Envy 13-ad118ur
148312364,Dell,"Ноутбук Dell Vostro 5568
148312457,Dell,"Ноутбук Dell XPS 13
148312030,HP,"Ноутбук HP 250 G6
148027198,Dell,"Ноутбук Dell Latitude 5289
148027199,Dell,"Ноутбук Dell Latitude 7290
148027205,Lenovo,"Ноутбук Lenovo ThinkPad X280
148027208,Lenovo,"Ноутбук Lenovo ThinkPad X280
148027211,Dell,"Ноутбук Dell Latitude 5289
148027214,HP,"Ноутбук HP ProBook 450 G5
148238565,ASUS,"Игровой ноутбук ASUS ROG Strix SCAR GL703GM
148027250,Lenovo,"Ноутбук Lenovo IdeaPad 530S-14IKB
148027590,Lenovo,"Ноутбук Lenovo V320-17IKB
148027597,Acer,"Ноутбук Acer Aspire 7 A717-72G
146896781,ASUS,"Ноутбук ASUS ROG GL504GS
146896790,ASUS,"Игровой ноутбук ASUS ROG Strix SCAR GL703GM
146896791,ASUS,"Ноутбук ASUS ROG GL703GM
146896792,ASUS,"Игровой ноутбук ASUS ROG Strix SCAR GL703GM
146896794,ASUS,"Ноутбук ASUS ROG FX504GE
146896804,ASUS,"Ноутбук ASUS X705MA
146896805,ASUS,"Ноутбук ASUS X705MA
146896785,ASUS,"Ноутбук ASUS UX3400UA
146605988,MSI,"Ноутбук MSI GL63 8RD
146896798,ASUS,"Ноутбук ASUS ROG GL703GE
145825221,ASUS,"Ноутбук ASUS ROG
145825222,ASUS,"Ноутбук ASUS ROG
145825228,ASUS,"Ноутбук ASUS ROG GL703GM-EE036T
146764794,Acer,"Ноутбук Acer Aspire 7
149944469,Lenovo,"Ноутбук Lenovo V130-15IGM
149944508,Lenovo,"Ноутбук Lenovo V130-14IKB
149944538,Lenovo,"Ноутбук Lenovo ThinkPad E580
149944592,Lenovo,"Ноутбук Lenovo IdeaPad 530S-14IKB
149944609,Lenovo,"Ноутбук Lenovo Yoga 530-14ARR
149944644,Lenovo,"Ноутбук Lenovo ThinkPad L380 Clam
149944517,Lenovo,"Ноутбук Lenovo IdeaPad 330S-15AST
149944526,Lenovo,"Ноутбук Lenovo V320-17IKB
149944537,Lenovo,"Ноутбук Lenovo IdeaPad 330S-15IKB
149944541,Lenovo,"Ноутбук Lenovo IdeaPad 330-15IKBR
149944546,Lenovo,"Ноутбук Lenovo IdeaPad 330S-15IKB
149711792,ASUS,"Игровой ноутбук ASUS TUF Gaming FX504GM
149711823,ASUS,"Игровой ноутбук ASUS ROG Strix SCAR II GL704GM
149711790,ASUS,"Игровой ноутбук ASUS TUF Gaming FX504GD
149951924,HP,"Ноутбук HP ProBook 430 G6
149951945,HP,"Ноутбук HP 15-bc439ur
149951984,HP,"Ноутбук HP 15-dp0095ur
149951616,HP,"Ноутбук HP 15-rb046ur
149951632,HP,"Ноутбук HP 15-db0160ur
149951676,HP,"Ноутбук HP 17-ca0042ur
149951678,HP,"Ноутбук HP 14-cm0008ur
149951710,HP,"Ноутбук HP 15-da0164ur
149951717,HP,"Ноутбук HP 15-da0168ur
149951740,HP,"Ноутбук HP 15-da0197ur
149951742,HP,"Ноутбук HP 15-da0193ur
149951767,HP,"Ноутбук HP 15-da0107ur
149951776,HP,"Ноутбук HP 15-da0106ur
149951815,HP,"Ноутбук HP 14-cf0010ur
149951838,HP,"Ноутбук HP Pavilion 14-ce0014ur
149951839,HP,"Ноутбук HP Pavilion 14-ce1001ur
149951841,HP,"Ноутбук HP Pavilion 15-cs0022ur
149951842,HP,"Ноутбук HP Pavilion 15-cs0024ur
149951869,HP,"Ноутбук HP 15-da0181ur
149951872,HP,"Ноутбук HP Pavilion 13-an0064ur
149951876,HP,"Ноутбук HP 15-da0125ur
149951902,HP,"Ноутбук HP Pavilion x360 14-cd1000ur
149951927,HP,"Ноутбук HP Pavilion 15-dp0094ur
149951958,HP,"Ноутбук HP 17-by0039ur
149951961,HP,"Ноутбук HP 15-dp0098ur
149951967,HP,"Ноутбук HP Pavilion x360 14-cd0015ur
149951976,HP,"Ноутбук HP ProBook 440 G6
149951845,HP,"Ноутбук HP Pavilion 15-cs0025ur
149951899,HP,"Ноутбук HP Pavilion 14-ce0027ur
149951972,HP,"Ноутбук HP 14-ce0030ur
149951847,HP,"Ноутбук HP Pavilion 15-bc409ur
149951875,HP,"Ноутбук HP 15-da0121ur
149951878,HP,"Ноутбук HP ProBook 450 G5
149951887,HP,"Ноутбук HP 15-da0315ur
149951891,HP,"Ноутбук HP 15-da0316ur
149951911,HP,"Ноутбук HP Pavilion 15-bc426ur
149951922,HP,"Ноутбук HP 14-cf0016ur
149951928,HP,"Ноутбук HP 17-by0038ur
149951932,HP,"Ноутбук HP ProBook 450 G6
149951973,HP,"Ноутбук HP 14-ce0032ur
149951848,HP,"Ноутбук HP 17-by0164ur
149951856,HP,"Ноутбук HP Pavilion 15-cw0006ur
149951861,HP,"Ноутбук HP 15-da0176ur
149951863,HP,"Ноутбук HP ProBook 450 G6
149951865,HP,"Ноутбук HP 15-da0178ur
149951868,HP,"Ноутбук HP 15-da0180ur
149951905,HP,"Ноутбук HP Pavilion 13-an0065ur
149951923,HP,"Ноутбук HP 14-cf0017ur
149951938,HP,"Ноутбук HP Pavilion 13-an0036ur
149951940,HP,"Ноутбук HP Pavilion 13-an0038ur
149951960,HP,"Ноутбук HP ProBook 450 G6
149951962,HP,"Ноутбук HP 17-ab403ur
149951671,HP,"Ноутбук HP 14-cm0006ur
149951688,HP,"Ноутбук HP 15-db0084ur
149951718,HP,"Ноутбук HP 15-cs0005ur
149951733,HP,"Ноутбук HP 15-bw684ur
149951756,HP,"Ноутбук HP 15-bw689ur
149951782,HP,"Ноутбук HP 15-db0097ur
149951784,HP,"Ноутбук HP 15-db0096ur
149951790,HP,"Ноутбук HP ProBook 440 G5
149951820,HP,"Ноутбук HP 17-by0018ur
149951833,HP,"Ноутбук HP Pavilion x360 14-cd0006ur
149951908,HP,"Ноутбук HP 15-da0135ur
149951917,HP,"Ноутбук HP ProBook 450 G6
149951931,HP,"Ноутбук HP 17-by0032ur
149949148,Acer,"Ноутбук Acer Aspire A315-21G
149949153,Acer,"Ноутбук Acer Aspire A315-21G
149949162,Acer,"Ноутбук Acer Aspire A315-21
149949172,Acer,"Ноутбук Acer Aspire A315-21G
149949176,Acer,"Ноутбук Acer TravelMate TMP259-MG
149949177,Acer,"Ноутбук Acer Aspire A315-51
149949178,Acer,"Ноутбук Acer Extensa EX2540
149949179,Acer,"Ноутбук Acer Extensa EX2540
149949189,Acer,"Ноутбук Acer Aspire A315-51
149949196,Acer,"Ноутбук Acer TravelMate TMP259-MG
149949200,Acer,"Ноутбук Acer TravelMate TMP259-G2
149949203,Acer,"Ноутбук Acer Extensa EX2540
149949204,Acer,"Ноутбук Acer TravelMate TMP259-G2
149949211,Acer,"Ноутбук Acer Extensa EX2540
149949214,Acer,"Ноутбук Acer Aspire A315-51
149949215,Acer,"Ноутбук Acer Aspire A315-51
149949216,Acer,"Ноутбук Acer Aspire A315-51
149949217,Acer,"Ноутбук Acer TravelMate TMP2510-G2
149949220,Acer,"Ноутбук Acer Aspire A315-51
149949227,Acer,"Ноутбук Acer Aspire A315-41
149949228,Acer,"Ноутбук Acer Aspire A315-41G
149949229,Acer,"Ноутбук Acer TravelMate TMP259-G2
149949236,Acer,"Ноутбук Acer Aspire A315-41G
149949240,Acer,"Ноутбук Acer Aspire A315-51
149949242,Acer,"Ноутбук Acer Aspire A315-51
149949245,Acer,"Ноутбук Acer Aspire A315-53G
149949252,Acer,"Ноутбук Acer Aspire A315-53G
149949254,Acer,"Ноутбук Acer TravelMate TMP2510-G2
149949257,Acer,"Ноутбук Acer Aspire A315-51
149949258,Acer,"Ноутбук Acer Aspire A315-53
149949259,Acer,"Ноутбук Acer Aspire A315-41G
149949270,Acer,"Ноутбук Acer TravelMate TMP259-G2
149949278,Acer,"Ноутбук Acer Aspire A315-41G
149949280,Acer,"Ноутбук Acer TravelMate TMP259-G2
149949282,Acer,"Ноутбук Acer Aspire E5-576
149949284,Acer,"Ноутбук Acer Aspire A315-53G
149949286,Acer,"Ноутбук Acer Aspire E5-576G
149949289,Acer,"Ноутбук Acer Aspire A315-53G
149955212,Apple,"Apple MacBook Pro 13""
149950508,Dell,"Ноутбук Dell Inspiron 3573
149950509,Dell,"Ноутбук Dell Inspiron 3565
149950515,Dell,"Ноутбук Dell Vostro 3578
149950519,Dell,"Ноутбук Dell Inspiron 5570
149950584,Dell,"Ноутбук Dell Inspiron 5770
149950606,Dell,"Ноутбук Dell Latitude 5490
149950644,Dell,"Ноутбук Dell Precision 5530
150563518,HP,"Ноутбук HP 240 G6
150563526,HP,"Ноутбук HP 15-da0084ur
150563534,HP,"Ноутбук HP 15-da0034ur
150563535,HP,"Ноутбук HP Pavilion 14-ce1002ur
150563540,HP,"Ноутбук HP Pavilion 14-ce0018ur
150563546,HP,"Ноутбук HP Spectre 13-af002ur
150563581,HP,"Ноутбук HP ProBook 450 G6
150563589,HP,"Ноутбук HP Envy x360 15-cp0012ur
150563594,HP,"Ноутбук HP Envy x360 13-ag0020ur
150563604,HP,"Ноутбук HP 15-da0051ur
150563613,HP,"Ноутбук HP 15-da0043ur
150563681,Lenovo,"Ноутбук Lenovo Yoga S730-13IWL
150563682,Lenovo,"Ноутбук Lenovo IdeaPad 330-15AST
150563684,Lenovo,"Ноутбук Lenovo IdeaPad 330-15ARR
150563686,Lenovo,"Ноутбук Lenovo IdeaPad 330-17IKB
150563695,Lenovo,"Ноутбук Lenovo IdeaPad 330-15IKB
150563696,Lenovo,"Ноутбук Lenovo IdeaPad 330-15IKB
150563715,Dell,"Ноутбук Dell Inspiron 5570
150563719,HP,"Ноутбук HP x2 10-p004ur
150021221,HP,"Ноутбук HP Envy 13-ah1003ur
150021226,HP,"Ноутбук HP Envy 13-ah1012ur
150021229,HP,"Ноутбук HP Envy 13-ah1016ur
150021244,HP,"Игровой ноутбук HP Omen X 17-ap008ur
150021247,HP,"Игровой ноутбук HP Omen X 17-ap013ur
149949296,Acer,"Ноутбук Acer Spin 3 SP314-51
149949297,Acer,"Ноутбук Acer Aspire A517-51
149949298,Acer,"Ноутбук Acer Aspire A315-41G
149949303,Acer,"Ноутбук Acer Aspire A517-51G
149949304,Acer,"Ноутбук Acer Aspire A315-41G
149949329,Acer,"Ультрабук Acer Swift 3 SF314-54G
149949751,ASUS,"Ноутбук ASUS ZenBook UX310UA
149949782,ASUS,"Ноутбук ASUS ZenBook Flip UX562FD
149950518,Dell,"Ноутбук Dell Inspiron 5570
149950523,Dell,"Ноутбук Dell Latitude 3490
149950541,Dell,"Ноутбук Dell Inspiron 5570
149950543,Dell,"Ноутбук Dell Vostro 5568
149950561,Dell,"Ноутбук Dell Vostro 5370
149950570,Dell,"Ноутбук Dell Latitude 5290
149949757,ASUS,"Ноутбук ASUS ZenBook UX310UA
149949769,ASUS,"Ноутбук ASUS VivoBook S15 S510UF
149949299,Acer,"Ноутбук Acer Aspire A517-51G
149949309,Acer,"Ноутбук Acer Aspire E5-576G
149949310,Acer,"Ультрабук Acer Swift 3 SF315-52
149949312,Acer,"Ноутбук Acer Aspire A315-41G
149949315,Acer,"Ноутбук Acer Spin 3 SP314-51
150220173,Dell,"Ноутбук Dell XPS 13
150354008,ASUS,"Ноутбук ASUS Asus X407UB-EB148T
149949290,Acer,"Ноутбук Acer TravelMate TMP259-G2
149949292,Acer,"Ноутбук Acer Aspire A315-41G
149949300,Acer,"Ноутбук Acer Aspire E5-576
149949301,Acer,"Ноутбук Acer Aspire A315-53G
149949316,Acer,"Ноутбук Acer Nitro 5 AN515-42
149949352,Acer,"Ноутбук Acer Swift 5 SF514-53T
149949504,Alienware,"Игровой ноутбук Dell Alienware m15
149949506,Alienware,"Игровой ноутбук Dell Alienware m15
149949511,Alienware,"Игровой ноутбук Dell Alienware m15
149949513,Alienware,"Игровой ноутбук Dell Alienware m15
149949515,Alienware,"Игровой ноутбук Dell Alienware m15
149949734,ASUS,"Ноутбук ASUS VivoBook A507MA
149949760,ASUS,"Ноутбук ASUS ZenBook UX310UA
149950580,Dell,"Ноутбук Dell Vostro 5471
149950512,Dell,"Ноутбук Dell Latitude 3490
149950527,Dell,"Ноутбук Dell Vostro 3578
149950533,Dell,"Ноутбук Dell Latitude 3490
149950581,Dell,"Ноутбук Dell Vostro 5370
149950604,Dell,"Ноутбук Dell Latitude 5591
150563476,HP,"Ноутбук HP 14-bp014ur
150563479,HP,"Ноутбук HP ProBook 440 G5
150563501,HP,"Ноутбук HP Pavilion 15-cs0033ur
150563506,HP,"Ноутбук HP Pavilion 15-cs0029ur
150563511,HP,"Ноутбук HP 15-da0187ur
150563512,HP,"Ноутбук HP Pavilion 14-ce0019ur
150563516,HP,"Ноутбук HP 15-da0153ur
150563527,HP,"Ноутбук HP 15-da0087ur
150563542,HP,"Ноутбук HP Pavilion 15-cs1004ur
150563550,HP,"Ноутбук HP Pavilion 13-an0035ur
150563556,HP,"Ноутбук HP ProBook 450 G5
150563560,HP,"Ноутбук HP Pavilion 15-dp0097ur
150563563,HP,"Ноутбук HP ProBook 450 G6
150563564,HP,"Ноутбук HP ProBook 430 G6
150563568,HP,"Ноутбук HP ProBook 450 G6
150563569,HP,"Ноутбук HP ProBook 450 G6
150563572,HP,"Ноутбук HP ProBook 450 G6
150563580,HP,"Ноутбук HP ProBook 450 G6
150563590,HP,"Ноутбук HP Pavilion 13-an0033ur
150563606,HP,"Ноутбук HP 15-da0046ur
150563676,Lenovo,"Ноутбук Lenovo IdeaPad 330-17IKB
150563689,Lenovo,"Ноутбук Lenovo IdeaPad 330-14AST
150563694,Lenovo,"Ноутбук Lenovo IdeaPad 330-15ARR
150563702,Dell,"Ноутбук Dell Inspiron 5570
150563706,Dell,"Ноутбук Dell XPS 13 2-in-1 9365
150563725,HP,"Ноутбук HP Spectre 13-af007ur
150563727,HP,"Ноутбук HP Envy x360 13-ag0001ur
150563728,HP,"Ноутбук HP Envy x360 13-ag0002ur
150021222,HP,"Ноутбук HP Envy 13-ah1006ur
150021227,HP,"Ноутбук HP Envy 13-ah1014ur
149950522,Dell,"Ноутбук Dell Vostro 3568
149950525,Dell,"Ноутбук Dell Latitude 3590
149950538,Dell,"Ноутбук Dell Inspiron 5570
149950552,Dell,"Ноутбук Dell Inspiron 5482
149950659,Dell,"Ноутбук Dell Precision 7730
150563588,HP,"Ноутбук HP Envy x360 15-cp0011ur
150563596,HP,"Ноутбук HP Pavilion 15-cs1019ur
150563597,HP,"Ноутбук HP 17-by0004ur
150563603,HP,"Ноутбук HP 15-da0055ur
150563629,HP,"Ноутбук HP Pavilion x360 14-cd1014ur
150563639,HP,"Ноутбук HP Envy x360 15-cn1009ur
150563641,HP,"Ноутбук HP Envy x360 15-cn1002ur
150563653,HP,"Ноутбук HP Pavilion 15-bc411ur
150563654,HP,"Ноутбук HP Pavilion 14-ce1008ur
150563683,Lenovo,"Ноутбук Lenovo IdeaPad 330-15AST
150563697,Lenovo,"Ноутбук Lenovo IdeaPad 330-17AST
150563721,HP,"Ноутбук HP x2 10-p003ur
150563724,HP,"Ноутбук HP Spectre x360 13-ae010ur
150563740,HP,"Ноутбук HP Spectre x360 13-ap0003ur
150021224,HP,"Ноутбук HP Envy 13-ah1010ur
149949306,Acer,"Ноутбук Acer Aspire E5-576G
149949346,Acer,"Ноутбук Acer Swift 3 SF314-54G
149949354,Acer,"Ноутбук Acer Spin 5 SP513-53N
149949357,Acer,"Ноутбук Acer Aspire A717-72G
149949772,ASUS,"Ноутбук ASUS VivoBook Flip TP401CA
149949780,ASUS,"Ноутбук ASUS ZenBook 13 UX331FN
149950612,Dell,"Ноутбук Dell G3 3579
149950633,Dell,"Ноутбук Dell XPS 15 9575
149950649,Dell,"Ноутбук Dell XPS 15 9570
150563720,HP,"Ноутбук HP x2 10-p005ur
150563723,HP,"Ноутбук HP Envy 13-ad104ur
150563732,HP,"Ноутбук HP Envy 13-ah1007ur
150563737,HP,"Ноутбук HP Spectre x360 13-ap0000ur
150563738,HP,"Ноутбук HP Spectre x360 13-ap0001ur
150021206,Acer,"Ноутбук Acer Aspire A315-33-C14A
150021216,HP,"Ноутбук HP Envy 13-ah0012ur
150021223,HP,"Ноутбук HP Envy 13-ah1008ur
150021225,HP,"Ноутбук HP Envy 13-ah1011ur
150021232,HP,"Ноутбук HP 15-rb033ur
150021236,HP,"Ноутбук HP 15-rb044ur
150021239,HP,"Игровой ноутбук HP Omen 15-dc0005ur
150021242,HP,"Игровой ноутбук HP Omen 17-an116ur
149949307,Acer,"Ноутбук Acer Aspire E5-576G
149949342,Acer,"Ноутбук Acer Swift 3 SF314-55G
149949516,Alienware,"Игровой ноутбук Dell Alienware m15
149949741,ASUS,"Ноутбук ASUS VivoBook X541UV
149949755,ASUS,"Ноутбук ASUS VivoBook X507UA
149949758,ASUS,"Ноутбук ASUS VivoBook X542UF
149949766,ASUS,"Ноутбук ASUS VivoBook X505ZA
149949778,ASUS,"Ноутбук ASUS ZenBook 13 UX331UN
149270593,ASUS,"Ноутбук ASUS ZenBook UX533FD-A8081 + чехол
149628442,HP,"Ноутбук HP 15-BS051UR
150571883,ASUS,"Ноутбук ASUS ZenBook 13
150298367,ASUS,"Ноутбук ASUS Zenbook
150438303,Dell,"Ноутбук Dell XPS 13
149951843,HP,"Ноутбук HP Pavilion 15-cs0026ur
149951895,HP,"Ноутбук HP Pavilion 14-ce0017ur
149951901,HP,"Ноутбук HP 17-by0166ur
149951903,HP,"Ноутбук HP Pavilion x360 14-cd1001ur
149951916,HP,"Ноутбук HP ProBook 430 G6
149944559,Lenovo,"Ноутбук Lenovo IdeaPad 330-15IKB
149944579,Lenovo,"Ноутбук Lenovo IdeaPad 330S-15IKB
149944589,Lenovo,"Ноутбук Lenovo V330-15IKB
149944625,Lenovo,"Ноутбук Lenovo ThinkPad L570
149944628,Lenovo,"Ноутбук Lenovo IdeaPad 720S-14IKBR
149944634,Lenovo,"Ноутбук Lenovo V330-14IKB
149944636,Lenovo,"Ноутбук Lenovo ThinkPad L480
149944637,Lenovo,"Ноутбук Lenovo ThinkPad L480
149944648,Lenovo,"Ноутбук Lenovo IdeaPad 530S-14IKB
149944556,Lenovo,"Ноутбук Lenovo IdeaPad 330S-14IKB
149944560,Lenovo,"Ноутбук Lenovo IdeaPad 330-15IKB
149944690,Lenovo,"Игровой ноутбук Lenovo Legion Y530-15ICH
149944707,Lenovo,"Ноутбук Lenovo ThinkPad P52
149944710,Lenovo,"Ноутбук Lenovo ThinkPad P72
149803884,ASUS,"Ноутбук ASUS ROG GL703GM
148507970,Lenovo,"Ноутбук Lenovo IdeaPad 320-15AST 80XV00X7RU
150668986,HP,"Ноутбук HP 240 G6
150536183,ASUS,"Ноутбук ASUS ROG GL504GM
150668994,,"Ноутбук ASUS ZenBook 13
150551405,HP,"Ноутбук HP 15-bs089ur
150534731,Lenovo,"Ноутбук Lenovo ThinkPad E580
151691796,ASUS,"Ноутбук ASUS VivoBook Pro 17 N705UF
151642899,Acer,"Ноутбук Acer Extensa EX2540
147179992,ASUS,"Игровой ноутбук ASUS TUF Gaming FX504GE
146795710,ASUS,"Ноутбук ASUS VivoBook Flip 14 TP401CA
148312461,HP,"Ноутбук HP Envy 13-ad117ur
144070851,Dell,"Ноутбук Dell XPS 13
148027309,Acer,"Ноутбук Acer Swift 7 SF714-51T
148027504,Dell,"Ноутбук Dell Precision 5530
144253801,Acer,"Ноутбук Acer Extensa EX2519
140260999,Dell,"Ноутбук Dell Inspiron 3567
140959348,Dell,"Ноутбук Dell Inspiron
148027298,Lenovo,"Ноутбук Lenovo ThinkPad X1 Carbon
148312418,HP,"Ноутбук HP Spectre x360 15-ch004ur
140493536,Acer,Acer Aspire E5-523-6973 (NX.GDNER.006)
148027486,Dell,"Ноутбук Dell Precision 3530
149944696,Lenovo,"Ноутбук Lenovo ThinkPad P52s
148027317,Lenovo,"Ноутбук Lenovo Yoga 530-14IKB
148744378,ASUS,"Ноутбук ASUS E203MA
148238540,Dell,"Ноутбук Dell Inspiron 3573
148027196,Digma,"Ноутбук Digma CITI E222
147963614,Apple,"Ноутбук Apple MacBook Air
140069981,Dell,"Dell Alienware A17 R4 (A17-7664)
140070000,MSI,"Игровой ноутбук MSI GS73 Stealth Pro 7RE
139793845,Acer,"Игровой ноутбук Acer New Predator G9-593-714Q
139793862,Acer,"Игровой ноутбук Acer Predator G5-793
139793863,Acer,"Acer Predator G5-793-53F1
139793865,Acer,"Acer Predator G5-793-7560
139793840,Acer,"Игровой ноутбук Acer New Predator
139793848,Acer,"Игровой ноутбук Acer New Predator G9-793-58LG
139793849,Acer,"Acer New Predator G9-793-7488
139793850,Acer,"Игровой ноутбук Acer New Predator G9-793-76A7
139793826,MSI,"Игровой ноутбук MSI GP72VR 7RF Leopard Pro
139793841,Acer,"Acer New Predator G9-793-71A3
139793842,Acer,"Acer New Predator G9-793-72KS
139793846,Acer,"Acer New Predator G9-593-74CT
140428496,Dell,"Dell Alienware A17 R3 (A17-6533)
140428497,Dell,"Dell Alienware A15 R2 (A15-9556)
140428500,Dell,"Dell Alienware A17 R3 (A17-9808)
140428498,Dell,"Dell Alienware A17 R3 (A17-6526)
140428499,Dell,"Dell Alienware A15 R2 (A15-9785)
138897025,Dell,Dell Alienware A15 R3 (A15-0056)
140534124,ASUS,Игровой ноутбук ASUS ROG GL702VM (GL702VM-GC035T)
140261010,Dell,"Dell Alienware A13 R2 (A13-4851)
140261011,Dell,"Dell Alienware A15 R2
140261017,Dell,"Dell Alienware A17 R3 (A17-9587)
140261018,Lenovo,"Lenovo IdeaPad Y700
140261020,Lenovo,"Lenovo IdeaPad Y910
139036344,ASUS,ASUS ROG G701VI (G701VI-BA030T)
139437893,ASUS,ASUS ROG GL553VE (GL553VE-FY056T)
139437890,ASUS,"ASUS ROG GL753VE
139437891,ASUS,ASUS ROG GL553VD (GL553VD-FY073T)
139552259,Dell,Dell Alienware A17 R3 (A17-2235)
138897027,Dell,Dell Alienware A17 R4 (A17-0070)
140430201,ASUS,"ASUS ROG GL753VE
142099348,ASUS,"ASUS ROG GL502VM
142099350,ASUS,"ASUS ROG GL502VM
142099351,ASUS,"ASUS ROG GL502VM
142099352,ASUS,Игровой ноутбук ASUS ROG GL553VD (GL553VD-FY122T)
142099353,ASUS,ASUS ROG GL553VD (GL553VD-FY372T)
142099355,ASUS,ASUS ROG GL553VD (GL553VD-FY116)
142099357,ASUS,Игровой ноутбук ASUS ROG GL752VW (GL752VW-T4535T)
141927289,Acer,"Игровой ноутбук Acer Predator Helios 300
141927293,Acer,"Игровой ноутбук Acer Predator Helios 300
142876577,Lenovo,"Lenovo IdeaPad Y700
142876578,Lenovo,"Игровой ноутбук Lenovo IdeaPad Y900
142725028,Acer,"Игровой ноутбук Acer Predator Helios 300
142760973,ASUS,"ASUS ROG GL703VD-GC029T
142760974,ASUS,"ASUS ROG GL503VD-FY063T
143818818,ASUS,ASUS ROG GL703VM (GL703VM-GC077T)
143818852,Acer,"Игровой ноутбук Acer Predator Helios 300
143818853,Acer,"Игровой ноутбук Acer Predator 15 G9-593-507E
143818814,ASUS,"Игровой ноутбук ASUS ROG Strix GL702VI
143818820,ASUS,Игровой ноутбук ASUS ROG GX501VS (GX501VS-GZ061T)
143818854,Acer,"Игровой ноутбук Acer Predator 15 G9-593-58L5
142725024,Acer,"Acer Predator Helios 300 G3-572-57F0
143380489,Dell,"Игровой ноутбук Dell Alienware A17 R4
143818816,ASUS,ASUS ROG GL703VD (GL703VD-GC146)
143818819,ASUS,ASUS ROG GL753VE (GL753VE-GC118)
143818833,Dell,"Игровой ноутбук Dell Inspiron
143818856,Acer,"Acer Predator 15 G9-593-797Q
143818807,ASUS,Игровой ноутбук ASUS FX753VD (FX753VD-GC104T)
143818809,ASUS,ASUS ROG G752VS (G752VS(KBL)-GB554T)
143818817,ASUS,ASUS ROG GL703VD (GL703VD-GC109T)
143818821,ASUS,ASUS ROG GX700VO (GX700VO-GC009T)
143818811,ASUS,"Игровой ноутбук ASUS ROG GL503VD-GZ368T Strix Hero Edition
141714501,ASUS,ASUS ROG GL753VD (GL753VD-GC139T)
141714502,ASUS,ASUS ROG GL753VD (GL753VD-GC138)
142088595,ASUS,Игровой ноутбук ASUS ROG GL552VX (GL552VX-CN368T)
142088590,Acer,"Acer Aspire VX 15
142088588,Acer,"Acer Aspire VX 15
141581130,Dell,"Игровой ноутбук Dell Alienware A17 R4 (A17-7971)
142088589,Acer,"Acer Aspire VX 15
142088591,Acer,"Acer Aspire VX 15
141018309,Dell,"Игровой ноутбук Dell Alienware A17 R4
141018308,Dell,"Игровой ноутбук Dell Alienware 17 R4
140981883,ASUS,ASUS ROG GL552VX (GL552VX(SKL)-DM426T)
141460038,ASUS,ASUS ROG GL753VE (GL753VE-GC112T)
141460045,ASUS,Игровой ноутбук ASUS ROG G701VIK (G701VIK-BA045T)
141460055,ASUS,"ASUS ROG GL502VS
141460036,ASUS,ASUS ROG GL753VD (GL753VD-GC138T)
141460039,ASUS,ASUS ROG GL753VD (GL753VD-GC140)
141460043,ASUS,ASUS ROG GL753VE (GL753VE-GC137)
141460094,Acer,"Acer Predator G5-793-56T8
141460096,Acer,"Acer Predator G9-793-71PE
141460097,Acer,"Игровой ноутбук Acer Predator G9-793-72QZ
141460051,ASUS,"Игровой ноутбук ASUS ROG GL502VM
141460056,ASUS,"ASUS ROG GL502VS
141460064,ASUS,"ASUS ROG GL702VM
141460100,Acer,"Acer Predator G9-793-75DY
141460106,Acer,"Игровой ноутбук Acer Predator GX-792-78YD
141460052,ASUS,ASUS ROG GL502VM (GL502VM-FY441T)
141460061,ASUS,"ASUS ROG GL702VM
141460063,ASUS,"ASUS ROG GL702VM
141460101,Acer,"Игровой ноутбук Acer Predator G9-793-76AY
141460102,Acer,"Игровой ноутбук Acer Predator G9-793-76LW
141460103,Acer,"Acer Predator G9-793-7877
141460099,Acer,"Acer Predator G9-793-74UJ
141460042,ASUS,ASUS ROG GL753VE (GL753VE-GC137T)
141460046,ASUS,Игровой ноутбук ASUS ROG G752VS (G752VS(KBL)-GB496T)
141460054,ASUS,"ASUS ROG GL502VS
141460057,ASUS,"ASUS ROG GL502VS
141714503,ASUS,ASUS ROG GL753VD (GL753VD-GC278T)
141714506,ASUS,ASUS ROG GL753VD (GL753VD-GC280T)
141581127,ASUS,ASUS ROG GL552VX (GL552VX-CN337T)
141581128,Dell,"Игровой ноутбук Dell Alienware A17 R4
141581129,Dell,"Dell Alienware A15 R3 (A15-2209)
141460059,ASUS,"Игровой ноутбук ASUS ROG GL553VE
141460066,ASUS,"ASUS ROG GL702VM
